id_pregunta;pregunta;estrategia;rank;intervention_id;texto;nota_manual_1_a_7
Q5;5. Identifica las intervenciones en que se mencionan de forma explícita el “CAE” (Crédito con Aval del Estado), la “condonación” de la deuda educativa y el nuevo “FES” (Financiamiento para la Educación Superior); ¿en qué contextos aparecen exactamente estos términos?;3_Sparse;2;;Señor Presidente, gran parte de los cambios y perfeccionamientos introducidos por el Senado al proyecto de Ley de Presupuestos para 2016 apuntan en la dirección correcta. Respecto de la partida de Educación, el financiamiento de la educación pública y resolver la deuda que tienen las municipalidades es un tema por todos conocido. Al respecto, creemos que debe implementarse una política pública que resuelva definitivamente la falta de finan- ciamiento en educación que tienen las municipalidades. ;2
Q5;5. Identifica las intervenciones en que se mencionan de forma explícita el “CAE” (Crédito con Aval del Estado), la “condonación” de la deuda educativa y el nuevo “FES” (Financiamiento para la Educación Superior); ¿en qué contextos aparecen exactamente estos términos?;3_Sparse;3;;Señor Presidente, el tratamiento de este proyecto de ley se ha dado en una forma no esperada. Creemos que la política de gratuidad debió haberse tratado con mayor detalle y profundidad. Con todo, finalmente se ha logrado un buen proyecto de ley conforme fue tramitándose. Considero que nos ayudó el hecho de que el fallo del Tribunal Constitucional no discriminó arbitrariamente a los alumnos vulnerables, que era nuestra principal preocupación. Me refie- ro a los alumnos con escasez de recursos, co;3
Q5;5. Identifica las intervenciones en que se mencionan de forma explícita el “CAE” (Crédito con Aval del Estado), la “condonación” de la deuda educativa y el nuevo “FES” (Financiamiento para la Educación Superior); ¿en qué contextos aparecen exactamente estos términos?;3_Sparse;4;;Señor Presidente, al comenzar mi interven- ción quiero contar la historia de una familia de la comuna de San Vicente de Tagua Tagua, cuyo hijo, con el aval de su padre, pidió un crédito al BancoEstado hace un año y medio. El joven, por diversas razones, no pudo pagar el crédito. Sobre el particular, nos hemos reunido con los ejecutivos del banco para tratar de llegar a un acuerdo, de manera de evitar el remate del bien raíz de esa familia. ¿Cómo un bien tan preciado por las familias, su hogar, s;4
Q5;5. Identifica las intervenciones en que se mencionan de forma explícita el “CAE” (Crédito con Aval del Estado), la “condonación” de la deuda educativa y el nuevo “FES” (Financiamiento para la Educación Superior); ¿en qué contextos aparecen exactamente estos términos?;3_Sparse;5;;Señor Presidente, al analizar el tratamiento de es- te proyecto en el Senado, quiero retrotraer la reflexión a la discusión que se produjo en la Cámara de Diputados. El gobierno de la Presidenta Michelle Bachelet comprometió una cantidad importante de recursos para el fortalecimiento de la educación pública. Por eso, nos pareció valioso que en el proyecto de Ley de Presupuestos se destinara una cantidad importante de recursos para ayudar a esa educación. Esos recursos deben focalizarse en benefi;2
Q5;5. Identifica las intervenciones en que se mencionan de forma explícita el “CAE” (Crédito con Aval del Estado), la “condonación” de la deuda educativa y el nuevo “FES” (Financiamiento para la Educación Superior); ¿en qué contextos aparecen exactamente estos términos?;4_Hybrid;1;i54530;Señor Presidente, creo que es urgente poner fin al CAE, porque ha significado un despilfarro de recursos estatales, ha endeudado a millones de familias chilenas y ha generado un gran estrés financiero para las instituciones de educación superior. Este proyecto responde a la necesidad de contar con un instrumento de financiamiento estudiantil más eficiente, responsable y justo, que avance en garantizar el derecho social a la educación superior y en mejorar la recuperación de los recursos públicos;7
Q5;5. Identifica las intervenciones en que se mencionan de forma explícita el “CAE” (Crédito con Aval del Estado), la “condonación” de la deuda educativa y el nuevo “FES” (Financiamiento para la Educación Superior); ¿en qué contextos aparecen exactamente estos términos?;4_Hybrid;2;i54530;que cursen sus estudios con FES y provengan de los nueve primeros deciles de ingresos, mientras la duración de sus estudios se mantenga dentro del período comprendido en la duración formal de la carrera, más un año adicional. Sin este artículo no se consideraría límite alguno a los cobros hechos a los estudiantes, cualquiera sea su nivel socioeconómico. Entonces, de aprobarse este proyecto, entregaría un alivio a millones de familias. Por último, el FES significa certeza para los estudiantes, es;7
Q5;5. Identifica las intervenciones en que se mencionan de forma explícita el “CAE” (Crédito con Aval del Estado), la “condonación” de la deuda educativa y el nuevo “FES” (Financiamiento para la Educación Superior); ¿en qué contextos aparecen exactamente estos términos?;4_Hybrid;3;i54520;condonación de deudas educativas, sin embargo, hubo divergencias en cuanto al nuevo instrumento de financiamiento público para la educación superior. Los diputados que manifestaron una postura contraria al fondo de educación superior (FES), que busca reemplazar al CAE, criticaron la falta de claridad sobre la deuda, la imposibilidad de prepago, la obligación de endeudarse completamente y que el sistema se asemeja más a un impuesto que a un crédito, ya que el pago se basa en los ingresos y no en ;7
Q5;5. Identifica las intervenciones en que se mencionan de forma explícita el “CAE” (Crédito con Aval del Estado), la “condonación” de la deuda educativa y el nuevo “FES” (Financiamiento para la Educación Superior); ¿en qué contextos aparecen exactamente estos términos?;4_Hybrid;4;i54542;Señor Presidente, saludo a todos los estudiantes que asisten a esta sesión representando a sus diferentes organizaciones. Hoy estamos frente a un debate histórico: una deuda que se arrastra en nuestro país, o que arrastra a miles de estudiantes y familias que se vieron obligadas a endeudarse para poder estudiar. El proyecto que crea el Fondo de Financiamiento para la Educación Superior (FES), y que pone fin al Crédito con Aval del Estado (CAE), es una respuesta concreta a una de las demandas más;7
Q5;5. Identifica las intervenciones en que se mencionan de forma explícita el “CAE” (Crédito con Aval del Estado), la “condonación” de la deuda educativa y el nuevo “FES” (Financiamiento para la Educación Superior); ¿en qué contextos aparecen exactamente estos términos?;4_Hybrid;5;i54520;financiamiento para la educación superior (FES) busca reemplazar los créditos estudiantiles (como el CAE o el fondo solidario), beneficiando a los estudiantes que lo necesiten, quienes deben matricularse en una institución adscrita al nuevo instrumento y solicitar el beneficio con el compromiso de retribuir una vez insertos en el mercado laboral. También pueden acceder los estudiantes que se encuentren actualmente financiando su educación superior a través del CAE o del fondo solidario. El FES r;7
Q6;6. ¿Cómo se ha discutido el uso de la fuerza policial y la legítima defensa de Carabineros, en particular en aquellas intervenciones que se refieren específicamente a la Ley Naín-Retamal?;1_Dense;1;i57949;El señor COLOMA.- Gracias, Presidente.<br/>Admitamos que esta ha sido una forma un poco extraña de enfrentar la tramitación del proyecto, porque estamos en la discusión en particular, pero volvemos a la lógica en general. Si queremos avanzar, me gustaría ir al tema de fondo.<br/>Quiero hacer dos comentarios respecto de las intervenciones. La verdad es que no iba a hablar, pero me incentivé.<br/>Uno, respecto de lo que planteó la senadora Pascual en relación con la Ley Nain-Retamal creo que fue m;7
Q6;6. ¿Cómo se ha discutido el uso de la fuerza policial y la legítima defensa de Carabineros, en particular en aquellas intervenciones que se refieren específicamente a la Ley Naín-Retamal?;1_Dense;2;i61610;El señor COLOMA.- Gracias, Presidente.<br/>Admitamos que esta ha sido una forma un poco extraña de enfrentar la tramitación del proyecto, porque estamos en la discusión en particular, pero volvemos a la lógica en general. Si queremos avanzar, me gustaría ir al tema de fondo.<br/>Quiero hacer dos comentarios respecto de las intervenciones. La verdad es que no iba a hablar, pero me incentivé.<br/>Uno, respecto de lo que planteó la senadora Pascual en relación con la Ley Nain-Retamal creo que fue m;7
Q6;6. ¿Cómo se ha discutido el uso de la fuerza policial y la legítima defensa de Carabineros, en particular en aquellas intervenciones que se refieren specifically a la Ley Naín-Retamal?;1_Dense;3;i57943;La señora PASCUAL.- Gracias, Presidente.<br/>Yo solicité algunas votaciones por separado, en que voy a argumentar después cuando nos den la palabra específicamente, pero quiero referirme a tres temas vinculados con algunas de esas solicitudes.<br/>Lo primero tiene que ver con la distinción entre los principios y los deberes que esta legislación tiene.<br/>¿Y por qué quiero hacer distinción en aquello? Puesto que aquí, lamentablemente, habiéndose mejorado en las comisiones unidas el proyecto de l;4
Q6;6. ¿Cómo se ha discutido el uso de la fuerza policial y la legítima defensa de Carabineros, en particular en aquellas intervenciones que se refieren específicamente a la Ley Naín-Retamal?;1_Dense;4;i61604;La señora PASCUAL.- Gracias, Presidente.<br/>Yo solicité algunas votaciones por separado, en que voy a argumentar después cuando nos den la palabra específicamente, pero quiero referirme a tres temas vinculados con algunas de esas solicitudes.<br/>Lo primero tiene que ver con la distinción entre los principios y los deberes que esta legislación tiene.<br/>¿Y por qué quiero hacer distinción en aquello? Puesto que aquí, lamentablemente, habiéndose mejorado en las comisiones unidas el proyecto de l;4
Q6;6. ¿Cómo se ha discutido el uso de la fuerza policial y la legítima defensa de Carabineros, en particular en aquellas intervenciones que se refieren específicamente a la Ley Naín-Retamal?;1_Dense;5;i53391;Señor Presidente, comparto lo que señaló el diputado Jaime Araya. Regular las reglas de uso de la fuerza es necesario y fundamental, principalmente, se debe amparar y cobijar el trabajo que Carabineros realiza conforme a derecho al momento en que tenga que intervenir, distinguiendo claramente el control de orden público y lo que dice relación con la persecución criminal. Como dijo el diputado Jaime Araya, en la Comisión de Seguridad Ciudadana hubo abstenciones y solo un voto en contra de todas l;7
Q6;6. ¿Cómo se ha discutido el uso de la fuerza policial y la legítima defensa de Carabineros, en particular en aquellas intervenciones que se refieren específicamente a la Ley Naín-Retamal?;2_GraphRAG;1;i57949;El señor COLOMA.- Gracias, Presidente.<br/>Admitamos que esta ha sido una forma un poco extraña de enfrentar la tramitación del proyecto, porque estamos en la discusión en particular, pero volvemos a la lógica en general. Si queremos avanzar, me gustaría ir al tema de fondo.<br/>Quiero hacer dos comentarios respecto de las intervenciones. La verdad es que no iba a hablar, pero me incentivé.<br/>Uno, respecto de lo que planteó la senadora Pascual en relación con la Ley Nain-Retamal creo que fue m;7
Q6;6. ¿Cómo se ha discutido el uso de la fuerza policial y la legítima defensa de Carabineros, en particular en aquellas intervenciones que se refieren específicamente a la Ley Naín-Retamal?;2_GraphRAG;2;i61610;El señor COLOMA.- Gracias, Presidente.<br/>Admitamos que esta ha sido una forma un poco extraña de enfrentar la tramitación del proyecto, porque estamos en la discusión en particular, pero volvemos a la lógica en general. Si queremos avanzar, me gustaría ir al tema de fondo.<br/>Quiero hacer dos comentarios respecto de las intervenciones. La verdad es que no iba a hablar, pero me incentivé.<br/>Uno, respecto de lo que planteó la senadora Pascual en relación con la Ley Nain-Retamal creo que fue m;7
Q6;6. ¿Cómo se ha discutido el uso de la fuerza policial y la legítima defensa de Carabineros, en particular en aquellas intervenciones que se refieren específicamente a la Ley Naín-Retamal?;2_GraphRAG;3;i57943;La señora PASCUAL.- Gracias, Presidente.<br/>Yo solicité algunas votaciones por separado, en que voy a argumentar después cuando nos den la palabra específicamente, pero quiero referirme a tres temas vinculados con algunas de esas solicitudes.<br/>Lo primero tiene que ver con la distinción entre los principios y los deberes que esta legislación tiene.<br/>¿Y por qué quiero hacer distinción en aquello? Puesto que aquí, lamentablemente, habiéndose mejorado en las comisiones unidas el proyecto de l;4
Q6;6. ¿Cómo se ha discutido el uso de la fuerza policial y la legítima defensa de Carabineros, en particular en aquellas intervenciones que se refieren específicamente a la Ley Naín-Retamal?;2_GraphRAG;4;i61604;La señora PASCUAL.- Gracias, Presidente.<br/>Yo solicité algunas votaciones por separado, en que voy a argumentar después cuando nos den la palabra específicamente, pero quiero referirme a tres temas vinculados con algunas de esas solicitudes.<br/>Lo primero tiene que ver con la distinción entre los principios y los deberes que esta legislación tiene.<br/>¿Y por qué quiero hacer distinción en aquello? Puesto que aquí, lamentablemente, habiéndose mejorado en las comisiones unidas el proyecto de l;4
Q6;6. ¿Cómo se ha discutido el uso de la fuerza policial y la legítima defensa de Carabineros, en particular en aquellas intervenciones que se refieren específicamente a la Ley Naín-Retamal?;2_GraphRAG;5;i53391;Señor Presidente, comparto lo que señaló el diputado Jaime Araya. Regular las reglas de uso de la fuerza es necesario y fundamental, principalmente, se debe amparar y cobijar el trabajo que Carabineros realiza conforme a derecho al momento en que tenga que intervenir, distinguiendo claramente el control de orden público y lo que dice relación con la persecución criminal. Como dijo el diputado Jaime Araya, en la Comisión de Seguridad Ciudadana hubo abstenciones y solo un voto en contra de todas l;7
Q6;6. ¿Cómo se ha discutido el uso de la fuerza policial y la legítima defensa de Carabineros, en particular en aquellas intervenciones que se refieren específicamente a la Ley Naín-Retamal?;3_Sparse;1;;Señor Presidente, quiero hacer un comentario al margen. Hoy se anunció la remoción del jefe policial responsable de la seguridad el día del evento. Para variar, cargan a Carabineros toda la responsabilidad que deberían asumir las autoridades políticas, específicamente el gobernador y el responsable del Plan Estadio Seguro. Pero, por supuesto, ellos permanecerán tranquilamente en sus cargos. Para variar, “sacan las castañas con la mano de Carabineros”. Estimados colegas, insisto en que debemos en;1
Q6;6. ¿Cómo se ha discutido el uso de la fuerza policial y la legítima defensa de Carabineros, en particular en aquellas intervenciones que se refieren específicamente a la Ley Naín-Retamal?;3_Sparse;2;;pertinentes. A Carabineros nunca se les ha sacado de la ley, tiene un rol central. Pero no por eso los clubes organizadores se van a abstraer de sus obligaciones, porque antes de la entrada en vigencia de esa ley el Estado gastaba más de 280 millones de pesos al mes por disponer se- guridad en los recintos deportivos, con la consecuente distracción de la presencia de su per- sonal en barrios y poblaciones, en los que también es necesaria. Asimismo, solicitamos el nombramiento de un general de Ca;1
Q6;6. ¿Cómo se ha discutido el uso de la fuerza policial y la legítima defensa de Carabineros, en particular en aquellas intervenciones que se refieren específicamente a la Ley Naín-Retamal?;3_Sparse;3;;Señor Presidente, quiero iniciar mis palabras haciendo un sentido homenaje y reconocimiento a la labor y lucha histórica de las organizaciones de mujeres de Chile, que inclaudicablemente han sostenido la legítima demanda de que se reconozcan sus derechos sexuales y reproductivos, en particular el relacionado con la interrupción voluntaria del embarazo. Con el legítimo respeto que me merecen las opiniones de los colegas que me antecedieron en el uso de la palabra, señalo que cuesta entender cómo ;1
Q6;6. ¿Cómo se ha discutido el uso de la fuerza policial y la legítima defensa de Carabineros, en particular en aquellas intervenciones que se refieren específicamente a la Ley Naín-Retamal?;3_Sparse;4;;párrafo sexto, nuevo, que dispone que las uni- versidades no estatales que accedan a la gratuidad deberán informar al Ministerio de Educa- ción, en el plazo de un año a contar de su recepción, respecto del uso de los recursos recibi- dos por este concepto. Sometido a votación el proyecto, tanto en general como en particular, fue aprobado por la unanimidad de los miembros de la comisión presentes. En la sesión de hoy, el Ejecutivo ingresó indicaciones al artículo único del proyecto de ley, discut;1
Q6;6. ¿Cómo se ha discutido el uso de la fuerza policial y la legítima defensa de Carabineros, en particular en aquellas intervenciones que se refieren específicamente a la Ley Naín-Retamal?;3_Sparse;5;;Señor Presidente, el segundo tema al que me voy a referir dice relación con una situación que pude constatar en un diálogo de seguridad ciudadana, organizado por mi oficina parlamentaria, con la junta de vecinos Sor Teresita de Los Andes y el Comité de Allegados Nueva Ilusión de sector Las Compañías, comuna de La Serena. En esa reunión había carabineros y constatamos varias cosas. Por ejemplo, el celular del Plan Cuadrante estuvo malo durante trece días, entre la fecha en que se echó a perder y ;2
Q6;6. ¿Cómo se ha discutido el uso de la fuerza policial y la legítima defensa de Carabineros, en particular en aquellas intervenciones que se refieren específicamente a la Ley Naín-Retamal?;4_Hybrid;1;i57949;El señor COLOMA.- Gracias, Presidente.<br/>Admitamos que esta ha sido una forma un poco extraña de enfrentar la tramitación del proyecto, porque estamos en la discusión en particular, pero volvemos a la lógica en general. Si queremos avanzar, me gustaría ir al tema de fondo.<br/>Quiero hacer dos comentarios respecto de las intervenciones. La verdad es que no iba a hablar, pero me incentivé.<br/>Uno, respecto de lo que planteó la senadora Pascual en relación con la Ley Nain-Retamal creo que fue m;7
Q6;6. ¿Cómo se ha discutido el uso de la fuerza policial y la legítima defensa de Carabineros, en particular en aquellas intervenciones que se refieren específicamente a la Ley Naín-Retamal?;4_Hybrid;2;i57943;La señora PASCUAL.- Gracias, Presidente.<br/>Yo solicité algunas votaciones por separado, en que voy a argumentar después cuando nos den la palabra específicamente, pero quiero referirme a tres temas vinculados con algunas de esas solicitudes.<br/>Lo primero tiene que ver con la distinción entre los principios y los deberes que esta legislación tiene.<br/>¿Y por qué quiero hacer distinción en aquello? Puesto que aquí, lamentablemente, habiéndose mejorado en las comisiones unidas el proyecto de l;4
Q6;6. ¿Cómo se ha discutido el uso de la fuerza policial y la legítima defensa de Carabineros, en particular en aquellas intervenciones que se refieren específicamente a la Ley Naín-Retamal?;4_Hybrid;3;i53332;Señor Presidente, luego del atentado en Cañete el 27 de abril de 2024, varios personeros, además de entregar sus condolencias a Carabineros y a sus familias, resaltaron lo importante que era fortalecer la agenda de seguridad para poder combatir el crimen organizado, el narcotráfico y, en general, la profunda crisis en la cual nos encontramos inmersos. Sobre el punto es importante tener presente que luego de la promulgación de la “ley Nain-Retamal” se consideraba que nuestras policías habían qued;7
Q6;6. ¿Cómo se ha discutido el uso de la fuerza policial y la legítima defensa de Carabineros, en particular en aquellas intervenciones que se refieren específicamente a la Ley Naín-Retamal?;4_Hybrid;4;i53391;Señor Presidente, comparto lo que señaló el diputado Jaime Araya. Regular las reglas de uso de la fuerza es necesario y fundamental, principalmente, se debe amparar y cobijar el trabajo que Carabineros realiza conforme a derecho al momento en que tenga que intervenir, distinguiendo claramente el control de orden público y lo que dice relación con la persecución criminal. Como dijo el diputado Jaime Araya, en la Comisión de Seguridad Ciudadana hubo abstenciones y solo un voto en contra de todas l;7
Q6;6. ¿Cómo se ha discutido el uso de la fuerza policial y la legítima defensa de Carabineros, en particular en aquellas intervenciones que se refieren específicamente a la Ley Naín-Retamal?;4_Hybrid;5;i55753;Señor Presidente, el objetivo de este proyecto de ley se confunde por algunos diputados que me antecedieron en el uso de la palabra, pues dijeron que autorizaba el porte de armas. Cabe aclarar que el artículo 6° de la ley N° 17.798, que Establece el Control de Armas, autoriza el porte de armas a funcionarios en servicio activos, a funcionarios en retiro y, tras una modificación reciente, también a aspirantes. ¿Qué es lo que hace este proyecto de ley? Obliga a Carabineros de Chile a entregar un a;5
Q7;7. ¿Qué proyectos de ley sobre la muerte digna, la eutanasia y los cuidados paliativos terminaron archivados, y qué se argumentó en las intervenciones asociadas a esos proyectos?;1_Dense;1;i56160;Cerrado el debate. -Con posterioridad, la Sala se pronunció sobre este proyecto de ley en los siguientes términos:;1
Q7;7. ¿Qué proyectos de ley sobre la muerte digna, la eutanasia y los cuidados paliativos terminaron archivados, y qué se argumentó en las intervenciones asociadas a esos proyectos?;1_Dense;2;i53266;y también en materia de vejez. En ese sentido, es importante no perder de vista que este es un proyecto que aborda la temática de las ferias libres, pero que es necesario fortalecer uno en materia de seguridad social y laboral. Hay que avanzar en este proyecto. Apelo a la voluntad de todos los colegas parlamenta- rios para no desinformar y sentarnos a trabajar con todos y todas. He dicho.;1
Q7;7. ¿Qué proyectos de ley sobre la muerte digna, la eutanasia y los cuidados paliativos terminaron archivados, y qué se argumentó en las intervenciones asociadas a esos proyectos?;1_Dense;3;i53981;gravemente con los enfermos de cáncer, especialmente con los de la Región de La Araucanía. Por último, quiero decir que existen listas paralelas, de manera que no se sabe cuántos pacientes están esperando, y hay cirugías que se suspenden el mismo día por razones admi- nistrativas. Sí, se suspenden por temas administrativos, mientras las personas siguen muriendo. Por eso, votaremos a favor este informe. He dicho.;3
Q7;7. ¿Qué proyectos de ley sobre la muerte digna, la eutanasia y los cuidados paliativos terminaron archivados, y qué se argumentó en las intervenciones asociadas a esos proyectos?;1_Dense;4;i60645;osa en esta materia.<br/>Dicho esto, con respecto a lo informado sobre los dos proyectos en cuestión, se deja constancia de que ambos fueron aprobados en general y en particular por la unanimidad de los miembros presentes de la Comisión, senadores Edwards, Insulza, Moreira y Kast.<br/>Es todo cuanto puedo informar, Presidente.<br/>;1
Q7;7. ¿Qué proyectos de ley sobre la muerte digna, la eutanasia y los cuidados paliativos terminaron archivados, y qué se argumentó en las intervenciones asociadas a esos proyectos?;1_Dense;5;i64542;osa en esta materia.<br/>Dicho esto, con respecto a lo informado sobre los dos proyectos en cuestión, se deja constancia de que ambos fueron aprobados en general y en particular por la unanimidad de los miembros presentes de la Comisión, senadores Edwards, Insulza, Moreira y Kast.<br/>Es todo cuanto puedo informar, Presidente.<br/>;1
Q7;7. ¿Qué proyectos de ley sobre la muerte digna, la eutanasia y los cuidados paliativos terminaron archivados, y qué se argumentó en las intervenciones asociadas a esos proyectos?;2_GraphRAG;1;i56160;Cerrado el debate. -Con posterioridad, la Sala se pronunció sobre este proyecto de ley en los siguientes términos:;1
Q7;7. ¿Qué proyectos de ley sobre la muerte digna, la eutanasia y los cuidados paliativos terminaron archivados, y qué se argumentó en las intervenciones asociadas a esos proyectos?;2_GraphRAG;2;i53266;y también en materia de vejez. En ese sentido, es importante no perder de vista que este es un proyecto que aborda la temática de las ferias libres, pero que es necesario fortalecer uno en materia de seguridad social y laboral. Hay que avanzar en este proyecto. Apelo a la voluntad de todos los colegas parlamenta- rios para no desinformar y sentarnos a trabajar con todos y todas. He dicho.;1
Q7;7. ¿Qué proyectos de ley sobre la muerte digna, la eutanasia y los cuidados paliativos terminaron archivados, y qué se argumentó en las intervenciones asociadas a esos proyectos?;2_GraphRAG;3;i53981;gravemente con los enfermos de cáncer, especialmente con los de la Región de La Araucanía. Por último, quiero decir que existen listas paralelas, de manera que no se sabe cuántos pacientes están esperando, y hay cirugías que se suspenden el mismo día por razones admi- nistrativas. Sí, se suspenden por temas administrativos, mientras las personas siguen muriendo. Por eso, votaremos a favor este informe. He dicho.;3
Q7;7. ¿Qué proyectos de ley sobre la muerte digna, la eutanasia y los cuidados paliativos terminaron archivados, y qué se argumentó en las intervenciones asociadas a esos proyectos?;2_GraphRAG;4;i60645;osa en esta materia.<br/>Dicho esto, con respecto a lo informado sobre los dos proyectos en cuestión, se deja constancia de que ambos fueron aprobados en general y en particular por la unanimidad de los miembros presentes de la Comisión, senadores Edwards, Insulza, Moreira y Kast.<br/>Es todo cuanto puedo informar, Presidente.<br/>;1
Q7;7. ¿Qué proyectos de ley sobre la muerte digna, la eutanasia y los cuidados paliativos terminaron archivados, y qué se argumentó en las intervenciones asociadas a esos proyectos?;2_GraphRAG;5;i64542;osa en esta materia.<br/>Dicho esto, con respecto a lo informado sobre los dos proyectos en cuestión, se deja constancia de que ambos fueron aprobados en general y en particular por la unanimidad de los miembros presentes de la Comisión, senadores Edwards, Insulza, Moreira y Kast.<br/>Es todo cuanto puedo informar, Presidente.<br/>;1
Q7;7. ¿Qué proyectos de ley sobre la muerte digna, la eutanasia y los cuidados paliativos terminaron archivados, y qué se argumentó en las intervenciones asociadas a esos proyectos?;3_Sparse;1;;¡Es injusto, sobre todo si se considera que se trata- ba de un proyecto que solucionaba un problema concreto! De hecho, la posibilidad de que ma- dres abrieran cuentas de ahorro en favor de sus hijos o se habría podido establecer hace diez años con el proyecto que presenté. ¿Cómo no me va a dar indignación esa situación? Por lo tanto, con el apoyo de todos mis colegas, solicito al señor Presidente pida al Presi- dente del Senado que todos los proyectos aprobados por la Cámara sean tratados por l;1
Q7;7. ¿Qué proyectos de ley sobre la muerte digna, la eutanasia y los cuidados paliativos terminaron archivados, y qué se argumentó en las intervenciones asociadas a esos proyectos?;3_Sparse;2;;aquellos cuya finalidad esencial es el abastecimiento de clientes libres o la inyección de centrales generadoras, en los polos de desarrollo se distingue un nuevo segmento de transmisión destinado a la infraestructura que permite la evacuación de la producción de la generación, y finalmente están los sistemas de interconexión interna- cional, en que se establece la obligación del coordinador de coordinar la operación técnica y económica de los sistemas de interconexión internacional. En cuanto a;1
Q7;7. ¿Qué proyectos de ley sobre la muerte digna, la eutanasia y los cuidados paliativos terminaron archivados, y qué se argumentó en las intervenciones asociadas a esos proyectos?;3_Sparse;3;;Señora Presidenta, quiero tratar de resumir un poco la historia de esta situación que enfrentamos, porque, después de escuchar a los colegas de la oposición, podría concluirse que todos somos generales después de la batalla. Los problemas medioambientales y laborales de la salmonicultura no surgen a partir de esta crisis, que ya ha provocado la muerte de 35.000 toneladas de salmones, sino que se re- monta hace largos años. Ya en 2003 y 2004, en esta misma Sala, muchas veces denuncié la forma de ;1
Q7;7. ¿Qué proyectos de ley sobre la muerte digna, la eutanasia y los cuidados paliativos terminaron archivados, y qué se argumentó en las intervenciones asociadas a esos proyectos?;3_Sparse;4;;otro de 13 semanas, del mismo modo que no hay diferencia sustancial entre un niño de cuatro años y uno de cinco. Por otro lado, con la aprobación de este proyecto de ley se favorece a las instituciones abortistas que promocionan y defienden un pretendido derecho al aborto libre, y que desde hace años se financian con los recursos de una gran multinacional del aborto que hoy es in- vestigada por el Congreso de los Estados Unidos de América por tráfico de órganos de niños abortados. ¡Reitero: por ;1
Q7;7. ¿Qué proyectos de ley sobre la muerte digna, la eutanasia y los cuidados paliativos terminaron archivados, y qué se argumentó en las intervenciones asociadas a esos proyectos?;3_Sparse;5;;Señor Presidente, seré más breve que mis colegas, dado que han si- do sumamente claros para señalar la importancia del proyecto de ley. Solo agregaré que ya estamos en diciembre, por lo que los miembros de la Comisión de Derechos Humanos y Pueblos Originarios podemos decir que durante este año hemos traba- jado en proyectos relevantes que abordan diversas temáticas de nuestra memoria como país, así como temas de futuro, con la finalidad de robustecer la democracia y despejar todo indi- cio de au;1
Q7;7. ¿Qué proyectos de ley sobre la muerte digna, la eutanasia y los cuidados paliativos terminaron archivados, y qué se argumentó en las intervenciones asociadas a esos proyectos?;4_Hybrid;1;i56160;Cerrado el debate. -Con posterioridad, la Sala se pronunció sobre este proyecto de ley en los siguientes términos:;1
Q7;7. ¿Qué proyectos de ley sobre la muerte digna, la eutanasia y los cuidados paliativos terminaron archivados, y qué se argumentó en las intervenciones asociadas a esos proyectos?;4_Hybrid;2;i55205;Señor Presidente, que este proyecto de ley tenga urgencia legislativa es un verdadero escándalo. Es priorizado a dos semanas de la elección, porque algunos buscan congraciarse con un animador de televisión. Otros, incluso, pasan sus avisos de redes sociales mencionando sus cuentas de Tik Tok. Por supuesto, esto es populismo para la galería. No son uno ni dos ni tres ni cuatro los proyectos en materia de seguridad que se encuentran en tabla esta semana, sino seis, pero ninguno ha sido priorizado.;1
Q7;7. ¿Qué proyectos de ley sobre la muerte digna, la eutanasia y los cuidados paliativos terminaron archivados, y qué se argumentó en las intervenciones asociadas a esos proyectos?;4_Hybrid;3;i53266;y también en materia de vejez. En ese sentido, es importante no perder de vista que este es un proyecto que aborda la temática de las ferias libres, pero que es necesario fortalecer uno en materia de seguridad social y laboral. Hay que avanzar en este proyecto. Apelo a la voluntad de todos los colegas parlamenta- rios para no desinformar y sentarnos a trabajar con todos y todas. He dicho.;1
Q7;7. ¿Qué proyectos de ley sobre la muerte digna, la eutanasia y los cuidados paliativos terminaron archivados, y qué se argumentó en las intervenciones asociadas a esos proyectos?;4_Hybrid;4;i60645;osa en esta materia.<br/>Dicho esto, con respecto a lo informado sobre los dos proyectos en cuestión, se deja constancia de que ambos fueron aprobados en general y en particular por la unanimidad de los miembros presentes de la Comisión, senadores Edwards, Insulza, Moreira y Kast.<br/>Es todo cuanto puedo informar, Presidente.<br/>;1
Q7;7. ¿Qué proyectos de ley sobre la muerte digna, la eutanasia y los cuidados paliativos terminaron archivados, y qué se argumentó en las intervenciones asociadas a esos proyectos?;4_Hybrid;5;i53981;gravemente con los enfermos de cáncer, especialmente con los de la Región de La Araucanía. Por último, quiero decir que existen listas paralelas, de manera que no se sabe cuántos pacientes están esperando, y hay cirugías que se suspenden el mismo día por razones admi- nistrativas. Sí, se suspenden por temas administrativos, mientras las personas siguen muriendo. Por eso, votaremos a favor este informe. He dicho.;3
Q8;8. ¿Cuál es la postura específica del Partido Comunista de Chile frente al despliegue de las Fuerzas Armadas en infraestructura crítica y las Reglas de Uso de la Fuerza (RUF) en zonas urbanas?;1_Dense;1;i53332;de las Fuerzas de Orden y Seguridad se ve en la situación de tener que hacer uso de la fuerza al cumplir funciones de control de orden público bajo distintas circunstancias que no implican una agresión directa a su persona, pero sí requieren la utilización de diferentes mecanismos disuasivos. Las reglas de uso de la fuerza aparecen como una manera bastante objetiva de poder constatar si el proceder del uniformado en cuestión fue o no acorde al derecho, para ver si hubo un correcto uso de la fuer;7
